gyroscope-x,gyroscope-y,gyroscope-z,accelorometer-x,accelorometer-y,accelorometer-z,resultant-g,label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.98,-3.3,7.67,0.18,0.07,0.95,0.97,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.71,-18.08,-2.53,0.03,-0.21,1.26,1.28,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-10.52,-6.22,-3.6,0.09,0,1.07,1.08,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-9.81,-25.65,16.14,0.1,0,1.11,1.11,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.01,-11.77,5.56,-0.03,-0.34,1.35,1.39,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.95,7.09,-17.36,0.05,0.07,1.08,1.09,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.12,0.42,13.92,0.07,0.23,1.05,1.08,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-15.89,4.53,3.77,0.05,0.1,1.2,1.21,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.38,7.07,11.18,0.13,0.06,1.15,1.15,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-43.66,-15.22,-3.91,0.05,-0.06,1.2,1.2,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-20.18,4.9,8.02,0.04,0.06,1.17,1.17,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-5,15.78,-0.24,0.08,0.09,1.17,1.17,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-21.36,-13.27,1.39,0.04,0.19,1.11,1.12,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.31,8.93,2.53,0.01,0.16,1.18,1.19,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.5,15.07,-1.49,-0.03,0.11,1.2,1.21,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-17.43,15.49,21.73,0.15,0.29,1.03,1.08,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.3,5.78,-2.82,0.06,0.04,1.29,1.29,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-10.21,10.62,-16.8,0.08,0.03,1.17,1.18,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3,-6.17,11.97,0.11,0.02,1.16,1.16,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.63,13.25,49.7,0.06,-0.01,1.3,1.3,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-35.52,19.42,0.13,0.15,1.11,1.13,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.95,5.8,-9.9,0.18,0.1,1.22,1.24,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-32.08,0.66,6.46,0.14,-0.12,1.36,1.37,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-41.69,-2.71,6.09,0.09,0.23,1.12,1.15,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-17.5,19.34,0.14,0.09,0.1,1.25,1.25,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-32.9,-3.7,15.01,0.15,0.12,1.17,1.18,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.09,-16.49,17.87,0.1,0.29,1.07,1.11,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.22,15.53,5.23,0.12,0.12,1.26,1.27,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.22,-7.25,29.77,0.12,0.12,1.13,1.14,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.39,-23.12,17.88,0.06,-0.11,1.4,1.4,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-11.17,21.27,33.16,-0.07,0.15,1.11,1.12,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-15.61,-29.62,-24.45,-0.08,0.13,1.12,1.13,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.93,-14.94,7.34,-0.02,0.04,1.19,1.19,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-14.37,-12.05,-4.18,0.17,0.16,1.01,1.04,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-31.43,-25.63,19.79,0.14,0,1.3,1.31,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-15.27,3.95,4.19,0.26,0.18,1.04,1.09,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.91,20.34,-25.67,0.16,0.1,1.04,1.06,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.33,-8.34,-10.7,0.17,-0.08,1.26,1.28,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.44,-2.55,-5.81,0.33,0.19,1.05,1.12,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.59,-7.76,3.53,0.08,0.09,1.24,1.24,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-15.77,8.43,2.2,0.22,-0.05,1.31,1.33,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.83,-27.04,0.92,0,0.02,0.95,0.95,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-12.41,9.79,0.06,0.1,0.05,1.17,1.18,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-43.35,26.32,-17.27,0.03,0.17,1,1.02,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.42,-2.99,-7.01,0.17,-0.05,1.12,1.13,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.12,8.19,6.29,0.13,0,1.15,1.15,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-17.66,-4.48,15.02,0.02,0.04,0.97,0.97,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.57,-48.75,14.3,0.16,-0.19,1.26,1.29,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.45,-9.32,16.53,0.27,0.09,1.05,1.08,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.82,-11.66,-6.74,-0.03,0.02,1.2,1.2,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.89,-25.6,2.43,0.15,-0.3,1.51,1.55,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,-33.65,22.37,-0.13,0.22,0.99,1.02,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-5.17,-2.93,9.57,-0.24,0.14,1.17,1.21,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.28,70.83,-112.85,-0.16,0.14,1.13,1.15,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.67,55.81,-27.31,0.13,0.26,0.93,0.98,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-29.2,4.27,11.37,0.12,0.04,1.19,1.2,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-18.94,19.01,-14.28,0.13,-0.01,1.18,1.19,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-13.62,-7.03,-8.06,0.1,-0.06,1.09,1.09,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.05,0.57,2.33,0.23,-0.03,1.12,1.14,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-44.17,80.06,-33.68,0.25,-0.03,1.1,1.13,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-24.64,-18.78,-3.67,0.02,0.05,1.27,1.27,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.04,3.61,27.08,0.11,0.18,1.11,1.13,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.15,44.89,-16.61,0.01,-0.35,1.65,1.68,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.79,-22.35,15.67,0.03,0.19,1.16,1.17,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.05,-54.74,53.98,0.2,0.13,1.31,1.33,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.86,-11.19,15,0.24,-0.03,1.26,1.29,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.17,-22.88,20.81,0.22,0.19,1.16,1.2,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.2,-52.98,175.72,-0.36,0.3,0.85,0.97,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.27,1.82,4.25,-0.83,0.96,0.8,1.5,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.33,-0.74,3.66,-0.8,1.01,0.81,1.52,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.06,-1.13,3.76,-0.8,1.01,0.8,1.52,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.87,1.76,-4.51,0.01,0.02,1,1,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.95,-0.93,-11.07,0,0.09,0.86,0.87,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.25,6.37,-12.05,0.04,0.13,0.98,0.99,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-18.56,-13.45,-13.53,-0.02,0.05,0.98,0.98,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.63,18.36,-1.93,-0.1,-0.11,1.18,1.19,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.64,-0.92,-20.09,-0.05,0.02,0.89,0.9,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.59,8.93,-1.09,0.06,0.13,0.82,0.84,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.76,-13.23,6.61,-0.07,-0.05,1.06,1.06,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-10.71,23.65,-46.14,-0.12,-0.02,1,1.01,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-29.66,22.84,-11.28,-0.06,-0.15,1.09,1.1,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61.48,-66.97,5.23,-0.04,0,0.9,0.9,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-6.51,-0.35,13.9,0.04,0.05,0.87,0.87,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.38,-53.84,52.38,-0.01,-0.2,1.09,1.11,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.84,11.87,-34.08,0.07,-0.11,0.91,0.92,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.25,11.71,4.81,0.03,0.11,0.8,0.81,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.2,-9.45,-0.2,-0.02,0.03,1.03,1.03,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-23,50.77,-56.94,0.02,0.05,0.9,0.91,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.33,-10.13,9.41,0.03,-0.06,0.82,0.82,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-14.64,-20.83,-6.12,-0.1,-0.08,1.1,1.11,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.73,-18.7,-20.38,-0.04,0.01,1.03,1.03,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.03,0.47,12.01,0.09,0.02,0.98,0.99,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.28,-4.81,-20.34,-0.06,-0.01,1.12,1.13,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.22,-43.84,-0.24,-0.09,0.02,1.03,1.03,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.09,-29.21,7.79,0.06,0,1,1,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.17,1.78,-9.06,-0.1,-0.18,1.22,1.23,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.97,-42.65,3.91,-0.07,0.13,1,1.01,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-14.45,-5.58,10.35,0.01,0.01,1.03,1.03,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.33,13.16,-2.47,-0.07,0.1,0.94,0.95,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-16.21,2.28,-0.56,-0.11,0.1,1.09,1.1,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-65.1,12.9,-23.06,-0.01,-0.06,1.14,1.14,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.67,-22.53,-2.04,-0.1,0.13,1.1,1.12,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.58,24.33,-62.7,0,0,1.17,1.17,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.4,4.63,-19.76,-0.14,-0.18,1.35,1.37,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.25,-18.13,32.94,0.04,0.16,1.01,1.02,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.11,5.89,0.64,0.09,0.07,1.11,1.11,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-59.34,-2.55,-3.28,0.03,0.18,1.18,1.19,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.59,10.3,-18.45,0.09,0.35,0.93,1,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-9.74,8.09,-12.21,0.05,0.1,1.13,1.14,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-63.39,-5.81,-17.72,-0.03,0.06,1.27,1.27,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-18.85,29.85,-7.84,0.03,0.48,0.92,1.04,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-32.26,30.53,-15.79,-0.02,0.09,1.24,1.24,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.47,12.52,1.4,0.09,0.05,1.08,1.08,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.53,-3.98,-20.65,0,0.04,1.14,1.14,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-44.44,21.91,-22.24,-0.05,-0.06,1.41,1.42,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.56,-19.98,40.92,0.02,-0.32,1.11,1.15,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-37.87,-23.05,119.2,-0.37,0.08,0.89,0.96,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-5.33,44.05,41.68,-0.81,0.86,0.86,1.46,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.43,0.1,-1.69,-0.85,0.98,0.62,1.44,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.15,-13.9,3.23,0.04,0.02,1.03,1.04,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.42,-6.04,9.92,0.07,0.05,1.01,1.01,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.07,-2.83,-14.57,0.01,-0.09,1.15,1.15,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.53,16.19,-33.04,0.14,0,0.99,1,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.46,-12.27,19.38,0.14,0.12,0.92,0.94,Forward-lunge,,,,,,,,,,,,,,0.43,-7.03,0.08,-0.75,0.96,0.74,1.42,forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3,-5.38,7.92,-0.75,0.94,0.75,1.41,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124.04,21.87,63.02,-0.21,1.86,0.81,2.04,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-10.29,-3.8,0.92,0.05,1.86,0.58,1.95,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-6.69,7.76,10.58,-0.04,2.04,0.42,2.08,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-19.49,-50.32,25.87,0.11,1.87,0.53,1.95,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-59.76,55.99,6.74,0.3,1.76,0.56,1.87,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2,-18.63,0.43,0.05,1.97,0.53,2.04,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.37,-37.48,2.46,0.11,1.79,0.52,1.87,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-19.23,-22.01,14.01,0.13,1.79,0.56,1.88,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-6.86,19.29,-2.75,0.03,1.93,0.5,2,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-16.39,-15.91,13.74,0.15,1.91,0.49,1.97,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.56,-10.5,-12.69,0.15,1.71,0.65,1.84,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.82,-2.5,2.47,0.11,1.84,0.57,1.93,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.77,-31.06,-7.42,0.21,1.85,0.47,1.92,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-41.06,-14.61,16.22,0.16,1.95,0.45,2.01,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-9.22,-12.83,5.73,0.09,1.9,0.5,1.96,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.93,-51.53,34.09,0.09,1.89,0.44,1.94,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.05,-13.24,17.18,0.19,1.75,0.57,1.85,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-5.87,-9.61,3.11,0.11,1.98,0.49,2.05,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-10.45,-33.02,14.19,0.17,1.92,0.5,1.99,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-16.82,-4.23,-7.14,0.25,1.71,0.59,1.83,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.22,-9.46,9.8,0.11,1.84,0.48,1.9,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-18.62,-9.27,29.01,0.22,1.82,0.52,1.91,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-12.69,-8.5,-5.04,0.25,1.83,0.6,1.94,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.22,4.68,-5.46,0.11,1.92,0.47,1.98,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-23.43,-32.51,19.58,0.22,1.85,0.52,1.93,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.66,-2.2,-3.85,0.28,1.86,0.55,1.96,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.31,-10.21,-9.96,0.13,1.98,0.42,2.03,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.36,-23.3,16.81,0.08,1.85,0.45,1.91,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.36,29.37,-6.58,0.17,1.81,0.39,1.86,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-13.25,-30.8,20.29,0.02,1.81,0.3,1.84,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-12.37,-8.59,1.62,0.17,1.71,0.45,1.78,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.86,14.82,-6.28,0.22,1.76,0.4,1.82,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-15.33,-38.82,21.7,0.12,1.92,0.36,1.96,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05,-21.95,15.63,0.22,1.88,0.51,1.96,Forward-lunge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
